API_UWI,TVD_FT,LateralLength_FT,ENVOperator,WellName,ProducingMonth,TotalProdMonths,ProducingDays,LiquidsProd_BBL,GasProd_MCF,WaterProd_BBL
42-317-42304,8068,9829,LARIO OIL & GAS COMPANY,DOOLITTLE 10 202,2022-04-01,9,30,14794,10660,25983
42-317-42304,8068,9829,LARIO OIL & GAS COMPANY,DOOLITTLE 10 202,2022-05-01,10,31,13385,11912,22848
42-317-42304,8068,9829,LARIO OIL & GAS COMPANY,DOOLITTLE 10 202,2022-06-01,11,30,6488,7463,10763
42-317-42304,8068,9829,LARIO OIL & GAS COMPANY,DOOLITTLE 10 202,2022-07-01,12,31,2650,705,4273
42-317-42304,8068,9829,LARIO OIL & GAS COMPANY,DOOLITTLE 10 202,2022-08-01,13,31,10081,1282,15790
42-317-42304,8068,9829,LARIO OIL & GAS COMPANY,DOOLITTLE 10 202,2022-09-01,14,30,8668,6887,13195
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2018-05-01,1,31,1089,439,2413
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2018-06-01,2,30,24080,18410,56559
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2018-07-01,3,31,21427,25412,50639
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2018-08-01,4,31,13989,18164,33268
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2018-09-01,5,30,8624,14054,20636
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2018-10-01,6,31,6776,10529,16314
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2018-11-01,7,30,6306,7914,15277
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2018-12-01,8,31,5890,12663,14358
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2019-01-01,9,31,4782,11520,11729
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2019-02-01,10,28,3156,8876,7786
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2019-03-01,11,31,4177,7521,10367
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2019-04-01,12,30,4459,8950,11137
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2019-05-01,13,31,3841,6167,9651
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2019-06-01,14,30,3737,7261,9448
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2019-07-01,15,31,3232,6079,8223
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2019-08-01,16,31,4532,8553,11603
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2019-09-01,17,30,4055,8851,10446
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2019-10-01,18,31,4063,8084,10530
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2019-11-01,19,30,3325,7239,8671
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2019-12-01,20,31,2700,6330,7085
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2020-01-01,21,31,3113,7086,8219
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2020-02-01,22,29,2507,6209,6659
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2020-03-01,23,31,2476,6003,6616
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2020-04-01,24,30,2232,6772,6001
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2020-05-01,25,31,2324,5450,6288
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2020-06-01,26,30,2001,5001,5448
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2020-07-01,27,31,1797,4926,4922
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2020-08-01,28,31,1983,4463,5465
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2020-09-01,29,30,1887,3823,5234
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2020-10-01,30,31,1724,3154,4812
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2020-11-01,31,30,1539,3018,4321
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2020-12-01,32,31,1701,1541,4804
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2021-01-01,33,31,1540,2225,4378
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2021-02-01,34,28,791,1786,2262
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2021-03-01,35,31,1490,2700,4288
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2021-04-01,36,30,1460,2323,4227
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2021-05-01,37,31,1344,2387,3916
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2021-06-01,38,30,1256,2000,3679
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2021-07-01,39,31,1186,2213,3497
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2021-08-01,40,31,1248,2215,3703
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2021-09-01,41,30,1079,2313,3223
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2021-10-01,42,31,953,1898,2862
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2021-11-01,43,30,856,1637,2588
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2021-12-01,44,31,823,1586,2504
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2022-01-01,45,31,774,1623,2369
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2022-02-01,46,28,765,1353,2356
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2022-03-01,47,31,873,1508,2704
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2022-04-01,48,30,616,1172,1920
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2022-05-01,49,31,476,1420,1492
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2022-06-01,50,30,460,871,1452
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2022-07-01,51,31,458,798,1455
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2022-08-01,52,31,472,751,1506
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2022-09-01,53,30,411,686,1321
42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2022-10-01,54,31,559,843,1806
42-317-44032,8068,9823,LARIO OIL & GAS COMPANY,DOOLITTLE 13 405,2022-06-01,1,30,5751,5692,3912
42-317-44032,8068,9823,LARIO OIL & GAS COMPANY,DOOLITTLE 13 405,2022-07-01,2,31,28232,17888,116878
42-317-44032,8068,9823,LARIO OIL & GAS COMPANY,DOOLITTLE 13 405,2022-08-01,3,31,19832,815,82486
42-317-44032,8068,9823,LARIO OIL & GAS COMPANY,DOOLITTLE 13 405,2022-09-01,4,30,23533,19,98328
42-317-43699,7974,9960,LARIO OIL & GAS COMPANY,DOOLITTLE 12 303,2022-05-01,1,31,15709,10535,31551
42-317-43699,7974,9960,LARIO OIL & GAS COMPANY,DOOLITTLE 12 303,2022-06-01,2,30,25865,15317,51975
42-317-43699,7974,9960,LARIO OIL & GAS COMPANY,DOOLITTLE 12 303,2022-07-01,3,31,24028,9559,48549
42-317-43699,7974,9960,LARIO OIL & GAS COMPANY,DOOLITTLE 12 303,2022-08-01,4,31,24935,807,50663
42-317-43699,7974,9960,LARIO OIL & GAS COMPANY,DOOLITTLE 12 303,2022-09-01,5,30,22613,11167,46196
42-317-44042,7991,10182,"VENCER ENERGY, LLC",CAFFEY-CHIEFTAIN 3229C 3HL,2022-07-01,1,31,2036,1525,6967
42-317-44042,7991,10182,"VENCER ENERGY, LLC",CAFFEY-CHIEFTAIN 3229C 3HL,2022-08-01,2,31,27013,26056,103671
42-317-44042,7991,10182,"VENCER ENERGY, LLC",CAFFEY-CHIEFTAIN 3229C 3HL,2022-09-01,3,30,34141,30764,104283
42-317-44042,7991,10182,"VENCER ENERGY, LLC",CAFFEY-CHIEFTAIN 3229C 3HL,2022-10-01,4,31,34585,35228,82916
42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2019-12-01,1,31,35720,37466,38793
42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2020-01-01,2,31,32509,53732,35000
42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2020-02-01,3,29,23125,45907,24688
42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2020-03-01,4,31,23465,57084,24841
42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2020-04-01,5,30,18923,53039,19862
42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2020-05-01,6,31,7804,13072,8121
42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2020-06-01,7,30,19450,45894,20068
42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2020-07-01,8,31,13965,47938,14286
42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2020-08-01,9,31,12165,47105,12337
42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2020-09-01,10,30,9947,39270,10001
