WellName,TotalProdMonths,OIL_BBL
STRAIN 20 UNIT 2 2005BH,33,1451.457127368572
STRAIN 20 UNIT 2 2005BH,34,1168.2690809847525
STRAIN 20 UNIT 2 2005BH,35,2210.85570793896
STRAIN 20 UNIT 2 2005BH,36,1627.147370191978
STRAIN 20 UNIT 2 2005BH,37,1558.5602987573238
DIRE WOLF UNIT 2 0406BH,1,6161.937002289066
DIRE WOLF UNIT 2 0406BH,2,17743.42686164819
DIRE WOLF UNIT 2 0406BH,3,18583.33172131412
DIRE WOLF UNIT 2 0407BH,1,12034.003785327044
DIRE WOLF UNIT 2 0407BH,2,17972.6748644143
DIRE WOLF UNIT 2 0407BH,3,18810.688737048084
VLT COLT UNIT 0014WB,1,17514.964806691827
VLT COLT UNIT 0014WB,2,20909.859720362096
VLT COLT UNIT 0014WB,3,18402.910673603317
VLT COLT UNIT 0014WB,4,15309.388501874011
VLT COLT UNIT 0014WB,5,13279.17391976781
VLT COLT UNIT 0014WB,6,10451.74770566364
VLT COLT UNIT 0014WB,7,9574.36992625694
VLT COLT UNIT 0014WB,8,9125.478594987926
VLT COLT UNIT 0014WB,9,7211.538271694312
VLT COLT UNIT 0014WB,10,7261.205753340812
VLT COLT UNIT 0014WB,11,6736.871201376799
VLT COLT UNIT 0014WB,12,6340.731770721931
VLT COLT UNIT 0014WB,13,5801.62535278316
VLT COLT UNIT 0014WB,14,5191.82738661305
VLT COLT UNIT 0014WB,15,
VLT COLT UNIT 0014WB,16,7234.546369939418
VLT COLT UNIT 0014WB,17,5605.472978976151
VLT COLT UNIT 0014WB,18,4395.243438597513
VLT COLT UNIT 0014WB,19,5147.811894318065
VLT COLT UNIT 0014WB,20,4922.982760379475
VLT COLT UNIT 0014WB,21,4403.549933693766
VLT COLT UNIT 0014WB,22,4057.778231153728
VLT COLT UNIT 0014WB,23,3920.3798705465406
VLT COLT UNIT 0014WB,24,4040.922298308944
VLT COLT UNIT 0014WB,25,3639.6477268863264
VLT COLT UNIT 0014WB,26,3408.1995965685287
VLT COLT UNIT 0014WB,27,3746.635383726069
VLT COLT UNIT 0014WB,28,3375.688153396096
VLT COLT UNIT 0014WB,29,2861.006999174051
VLT COLT UNIT 0014WB,35,2776.477246925727
VLT COLT UNIT 0014WB,36,2561.401545938866
VLT COLT UNIT 0014WB,37,2572.8722499914984
VLT COLT UNIT 0014WB,38,1347.474275485121
DARK STAR UNIT 2 2107BH,1,1213.3178773827924
DARK STAR UNIT 2 2107BH,2,17356.434162636488
DARK STAR UNIT 2 2107BH,3,13538.356517259142
DARK STAR UNIT 2 2107BH,4,12101.75998404547
DARK STAR UNIT 2 2107BH,5,13206.785660866532
DARK STAR UNIT 2 2107BH,6,9774.085522926323
DARK STAR UNIT 2 2107BH,7,6871.241960412824
DARK STAR UNIT 2 2107BH,8,5560.999484801648
DARK STAR UNIT 2 2107BH,9,4050.655631450367
DARK STAR UNIT 2 2107BH,10,3454.80380914394
DARK STAR UNIT 2 2107BH,11,2884.71516891146
DARK STAR UNIT 2 2107BH,12,2516.5029665453458
DARK STAR UNIT 2 2107BH,13,2001.8031942297785
DARK STAR UNIT 2 2107BH,14,2137.109238669791
DARK STAR UNIT 2 2107BH,15,2237.2230808861414
DARK STAR UNIT 2 2107BH,16,1578.6757740439746
DARK STAR UNIT 2 2107BH,17,932.143391334696
DARK STAR UNIT 2 2107BH,18,1061.1025244719217
DARK STAR UNIT 2 2107BH,19,1697.088298349703
DARK STAR UNIT 2 2107BH,20,1855.950540958269
VLT WEATHERBY UNIT 0151WB,1,8375.27568992771
VLT WEATHERBY UNIT 0151WB,2,10690.49002517916
VLT WEATHERBY UNIT 0151WB,3,9337.781859758954
VLT WEATHERBY UNIT 0151WB,4,6673.61353218413
VLT WEATHERBY UNIT 0151WB,5,5705.709983567943
VLT WEATHERBY UNIT 0151WB,6,4855.187552456581
VLT WEATHERBY UNIT 0151WB,7,4577.0088658132
VLT WEATHERBY UNIT 0151WB,8,3435.4869949329286
VLT WEATHERBY UNIT 0151WB,9,3739.8928271676673
VLT WEATHERBY UNIT 0151WB,10,5911.791718993083
VLT WEATHERBY UNIT 0151WB,11,4338.020530699206
VLT WEATHERBY UNIT 0151WB,12,2716.1002917783485
VLT WEATHERBY UNIT 0151WB,13,3212.310922007085
VLT WEATHERBY UNIT 0151WB,14,3610.110400929692
VLT WEATHERBY UNIT 0151WB,15,2570.7984230223738
VLT WEATHERBY UNIT 0151WB,16,3313.009232358448
VLT WEATHERBY UNIT 0151WB,17,2023.7796229998812
VLT WEATHERBY UNIT 0151WB,18,2442.559235586545
VLT WEATHERBY UNIT 0151WB,19,1499.5532729783258
VLT WEATHERBY UNIT 0151WB,20,2348.572035513236
VLT WEATHERBY UNIT 0151WB,21,1905.274711085286
VLT WEATHERBY UNIT 0151WB,22,2622.0814355244825
LENORAH UNIT 2 0605BH,1,5659.442335252558
LENORAH UNIT 2 0605BH,2,6201.532865679396
LENORAH UNIT 2 0605BH,3,5578.70917456566
LENORAH UNIT 2 0605BH,4,5455.937445000376
LENORAH UNIT 2 0605BH,5,5035.567679916861
LENORAH UNIT 2 0605BH,6,4775.199255776531
LENORAH UNIT 2 0605BH,7,4469.3686671862815
LENORAH UNIT 2 0605BH,8,3421.366253488547
LENORAH UNIT 2 0605BH,9,3029.643225303598
LENORAH UNIT 2 0605BH,10,3597.5392495267783
LENORAH UNIT 2 0605BH,11,3687.451286048324
LENORAH UNIT 2 0605BH,12,3063.003377500649
LENORAH UNIT 2 0605BH,13,2861.96666080004
LENORAH UNIT 2 0605BH,14,2942.556508183944
LENORAH UNIT 2 0605BH,15,2664.6720136776203
LENORAH UNIT 2 0605BH,16,2607.346692479823
LENORAH UNIT 2 0605BH,17,1165.4715510522212
LENORAH UNIT 2 0605BH,18,557.4887486485806
LENORAH UNIT 2 0605BH,19,1024.2920239023122
LENORAH UNIT 2 0605BH,20,1435.043873984864
LENORAH UNIT 2 0605BH,21,1357.6546903678377
LENORAH UNIT 2 0605BH,22,1489.8953345952566
LENORAH UNIT 2 0605BH,23,1773.740980061851
LENORAH UNIT 2 0605BH,24,1516.4458300857364
LENORAH UNIT 2 0605BH,25,1028.9895155004651
LENORAH UNIT 2 0605BH,26,983.813977656534
LENORAH UNIT 2 0605BH,27,1122.6208734568677
LENORAH UNIT 2 0605BH,28,944.4346667337138
LENORAH UNIT 2 0605BH,29,1263.7048584047802
LENORAH UNIT 2 0605BH,30,763.8599049606516
LENORAH UNIT 2 0605BH,31,961.6004156923874
LENORAH UNIT 2 0605BH,32,192.0398260126216
LENORAH UNIT 2 0605BH,33,190.6066929826767
LENORAH UNIT 2 0605BH,34,359.50224420136
LENORAH UNIT 2 0605BH,35,1843.964498529153
LENORAH UNIT 2 0605BH,36,1564.8220316965444
LENORAH UNIT 2 0605BH,37,1122.6208734568677
LENORAH UNIT 2 0605BH,38,446.24577812418806
LENORAH UNIT 2 0605BH,39,1320.8709425992506
LENORAH UNIT 2 0605BH,40,1324.6926306791038
LENORAH UNIT 2 0605BH,41,861.3925694985709
LENORAH UNIT 2 0605BH,42,878.0328363462651
LENORAH UNIT 2 0605BH,43,736.502987789036
LENORAH UNIT 2 0605BH,44,992.2057677318784
LENORAH UNIT 2 0605BH,45,724.209891132175
LENORAH UNIT 2 0605BH,46,570.6769847455739
LENORAH UNIT 2 0605BH,47,651.1201066049832
LENORAH UNIT 2 0605BH,48,282.85268901013245
LENORAH UNIT 2 0605BH,49,174.84222965328237
LENORAH UNIT 2 0605BH,50,512.3928293063133
LENORAH UNIT 2 0605BH,51,576.1194780378648
LENORAH UNIT 2 0605BH,52,1791.416287431172
LENORAH UNIT 2 0605BH,53,525.2273317744869
LENORAH UNIT 2 0605BH,54,463.8573906921781
LENORAH UNIT 2 0605BH,55,466.9784359573914
LENORAH UNIT 2 0605BH,56,556.0556156186358
LENORAH UNIT 2 0605BH,57,331.53144092726217
LENORAH UNIT 2 0605BH,58,275.02505288943325
LENORAH UNIT 2 0605BH,59,167.19885349357605
LENORAH UNIT 2 0605BH,60,429.46219797349954
LENORAH UNIT 2 0605BH,61,538.8580192592965
LENORAH UNIT 2 0605BH,62,387.5032475967783
LENORAH UNIT 2 0605BH,63,2824.7052020214715
LENORAH UNIT 2 0605BH,64,112.7397983556684
LENORAH UNIT 2 0605BH,65,85.89243959469991
LENORAH UNIT 2 0605BH,66,102.70786714605386
LENORAH UNIT 2 0605BH,67,406.2613665887243
LENORAH 1-21 0601BH,1,1503.548574027803
LENORAH 1-21 0601BH,2,7021.453451058341
LENORAH 1-21 0601BH,3,5716.934794006457
LENORAH 1-21 0601BH,4,4936.848467477117
LENORAH 1-21 0601BH,5,5603.966261026334
LENORAH 1-21 0601BH,6,4104.8059967474
LENORAH 1-21 0601BH,7,3357.388448908634
LENORAH 1-21 0601BH,8,3193.205680210858
LENORAH 1-21 0601BH,9,2715.858605369905
LENORAH 1-21 0601BH,10,2474.6120661902
LENORAH 1-21 0601BH,11,2012.1505168642943
LENORAH 1-21 0601BH,12,1559.0496426501834
LENORAH 1-21 0601BH,13,2005.520696380392
LENORAH 1-21 0601BH,14,1721.3855327845868
LENORAH 1-21 0601BH,15,1519.1596784184687
LENORAH 1-21 0601BH,16,1371.8992815617464
LENORAH 1-21 0601BH,17,1087.3221299336808
LENORAH 1-21 0601BH,18,603.7872226410863
LENORAH 1-21 0601BH,19,1055.0254330049577
LENORAH 1-21 0601BH,20,530.8591973181628
LENORAH 1-21 0601BH,21,1042.3024917906123
LENORAH 1-21 0601BH,22,1184.2122207198504
LENORAH 1-21 0601BH,23,851.4583735754298
LENORAH 1-21 0601BH,24,882.776382718434
LENORAH 1-21 0601BH,25,692.3426819617788
LENORAH 1-21 0601BH,26,964.165321801766
LENORAH 1-21 0601BH,27,822.622037031927
LENORAH 1-21 0601BH,28,1087.2905593599482
LENORAH 1-21 0601BH,29,867.6067220397913
LENORAH 1-21 0601BH,30,803.6289543701358
LENORAH 1-21 0601BH,31,837.2674006825059
LENORAH 1-21 0601BH,32,761.9557970427511
LENORAH 1-21 0601BH,33,295.02701153364444
LENORAH 1-21 0601BH,34,607.275771038568
LENORAH 1-21 0601BH,35,716.0206122614293
LENORAH 1-21 0601BH,36,812.3108621466744
LENORAH 1-21 0601BH,37,935.2782468361924
LENORAH 1-21 0601BH,38,584.8448784013658
LENORAH 1-21 0601BH,39,316.67540495046774
LENORAH 1-21 0601BH,40,297.3948045636095
LENORAH 1-21 0601BH,41,401.7513360376022
LENORAH 1-21 0601BH,42,160.06280882563695
LENORAH 1-21 0601BH,43,261.79898267980167
LENORAH 1-21 0601BH,44,588.6333472493098
LENORAH 1-21 0601BH,45,516.6524391383725
LENORAH 1-21 0601BH,46,466.3447298950486
LENORAH 1-21 0601BH,47,396.3685532161483
LENORAH 1-21 0601BH,48,444.3242547163736
VLT WEATHERBY UNIT 0153WB,1,6963.227471622708
VLT WEATHERBY UNIT 0153WB,2,9740.915236183371
VLT WEATHERBY UNIT 0153WB,3,9001.199539919393
VLT WEATHERBY UNIT 0153WB,4,7675.314660803619
VLT WEATHERBY UNIT 0153WB,5,5585.674594731275
VLT WEATHERBY UNIT 0153WB,6,4633.667909377688
VLT WEATHERBY UNIT 0153WB,7,4541.84667474583
VLT WEATHERBY UNIT 0153WB,8,4846.511312370679
VLT WEATHERBY UNIT 0153WB,9,3431.0550297931995
VLT WEATHERBY UNIT 0153WB,10,4988.063190159455
VLT WEATHERBY UNIT 0153WB,11,4871.962527483031
VLT WEATHERBY UNIT 0153WB,12,2983.3698745879474
VLT WEATHERBY UNIT 0153WB,13,3450.209842394639
VLT WEATHERBY UNIT 0153WB,14,3794.447403280211
VLT WEATHERBY UNIT 0153WB,15,2644.9577694108066
VLT WEATHERBY UNIT 0153WB,16,3333.702960201382
VLT WEATHERBY UNIT 0153WB,17,1991.569300412284
VLT WEATHERBY UNIT 0153WB,18,2350.9798298441824
VLT WEATHERBY UNIT 0153WB,19,1411.3003444437247
VLT WEATHERBY UNIT 0153WB,20,2161.712782655084
VLT WEATHERBY UNIT 0153WB,21,1715.043176241914
VLT WEATHERBY UNIT 0153WB,22,2308.4205235421277
